Date,City,Humidity,AcresBurned
20200116,Monte Sereno,1.23,70.68
20200116,Montebello,1.82,103.75
20200116,Monterey,45.65,109.72
20200116,Monterey Park,9.57,32.8
20200116,Moorpark,11.58,94.21
20200116,Moraga,22.0,92.42
20200116,Moreno Valley,34.16,120.36
20200116,Morgan Hill,56.93,70.91
20200116,Morro Bay,4.26,75.71
20200116,Mount Shasta,47.86,102.7
20200116,Mountain View,7.42,67.94
20200116,Murrieta,1.39,86.08
20200116,Napa,54.6,40.53
20200116,National City,38.27,64.07
20200116,Needles,40.14,117.26
20200116,Nevada City,49.68,108.03
20200116,Newark,47.78,56.19
20200116,Newman,11.48,57.69
20200116,Newport Beach,39.2,112.33
20200116,Norco,38.93,61.71
20200116,Norwalk,49.25,37.95
20200116,Novato,16.9,77.12
20200116,Oakdale,23.96,45.94
20200116,Oakland,42.18,113.21
20200116,Oakley,38.87,39.43
20200116,Oceanside,55.3,55.48
20200116,Ojai,13.6,124.21
20200116,Ontario,26.02,97.66
20200116,Orange,17.91,123.0
20200116,Orange Cove,16.59,70.57
20200116,Orinda,47.06,81.92
20200116,Orland,28.23,124.37
20200116,Oroville,33.25,94.68
20200116,Oxnard,35.34,86.63
20200116,Pacific Grove,18.04,57.78
20200116,Pacifica,43.57,61.99
20200116,Palm Desert,31.93,76.03
20200116,Palm Springs,8.28,45.04
20200116,Palmdale,10.82,59.86
20200116,Palo Alto,6.47,38.99
20200116,Palos Verdes Estates,33.03,81.42
20200116,Paradise,31.16,60.14
20200116,Paramount,31.14,77.16
20200116,Parlier,51.66,114.65
20200116,Pasadena,49.39,101.24
20200116,Paso Robles,35.08,119.9
20200116,Patterson,54.0,59.75
20200116,Perris,59.77,30.91
20200116,Petaluma,11.09,71.06
20200116,Pico Rivera,9.61,85.98
20200116,Piedmont,40.56,69.58
20200116,Pinole,7.0,122.27
20200116,Pismo Beach,43.1,70.85
20200116,Pittsburg,15.12,32.74
20200116,Placentia,46.23,90.4
20200116,Placerville,15.11,124.62
20200116,Pleasant Hill,4.32,52.71
20200116,Pleasanton,21.3,123.35
20200116,Plymouth,28.14,62.08
20200116,Point Arena,8.82,77.39
20200116,Pomona,10.84,52.45
20200116,Port Hueneme,56.73,98.75
20200116,Porterville,16.23,88.73
20200116,Portola,42.44,109.56
20200116,Portola Valley,31.87,53.16
20200116,Poway,44.05,73.0
20200116,Rancho Cordova,19.72,102.82
20200116,Rancho Cucamonga,9.12,36.9
20200116,Rancho Mirage,19.31,125.94
20200116,Rancho Palos Verdes,6.66,74.79
20200116,Rancho Santa Margarita,40.44,62.83
20200116,Red Bluff,27.64,35.7
20200116,Redding,35.1,103.79
20200116,Redlands,15.3,38.08
20200116,Redondo Beach,34.47,89.28
20200116,Redwood City,1.54,52.03
20200116,Reedley,24.49,79.41
20200116,Rialto,3.96,95.17
20200116,Richmond,58.83,126.99
20200116,Ridgecrest,50.34,124.58
20200116,Rio Dell,47.91,35.87
20200116,Rio Vista,57.64,72.64
20200116,Ripon,39.85,122.04
20200116,Riverbank,8.0,126.52
20200116,Riverside,8.88,67.94
20200116,Rocklin,25.56,129.85
20200116,Rohnert Park,58.12,55.2
20200116,Rolling Hills,9.56,60.52
20200116,Rolling Hills Estates,6.71,58.68
20200116,Rosemead,40.4,98.57
20200116,Roseville,25.99,58.32
20200116,Ross,45.35,64.37
20200116,Sacramento,40.07,64.44
20200116,St. Helena,45.46,76.63
20200116,Salinas,33.16,50.93
20200116,San Anselmo,53.79,37.07
20200116,San Bernardino,59.37,42.75
20200116,San Bruno,2.7,109.14
20200116,San Carlos,22.75,75.91
20200116,San Clemente,29.61,82.75
20200116,San Diego,8.6,129.57
20200116,San Dimas,52.59,122.41
20200116,San Fernando,37.62,87.2
20200116,San Francisco,8.85,50.55
20200116,San Gabriel,47.4,127.19
20200116,San Jacinto,20.99,46.05
20200116,San Joaquin,51.04,79.5
20200116,San Jose,24.55,74.14
20200116,San Juan Bautista,12.27,45.02
20200116,San Juan Capistrano,39.94,48.78
20200116,San Leandro,16.68,40.38
20200116,San Luis Obispo,27.34,100.78
20200116,San Marcos,41.09,108.17
20200116,San Marino,19.84,65.85
20200116,San Mateo,8.52,38.67
20200116,San Pablo,0.59,67.11
20200116,San Rafael,58.33,114.68
20200116,San Ramon,51.94,98.74
20200116,Sand City,46.69,96.19
20200116,Sanger,40.56,125.14
20200116,Santa Ana,11.23,41.6
20200116,Santa Barbara,13.4,123.81
20200116,Santa Clara,18.66,75.91
20200116,Santa Clarita,23.4,126.89
20200116,Santa Cruz,24.12,128.34
20200116,Santa Fe Springs,28.46,39.27
20200116,Santa Maria,31.74,55.05
20200116,Santa Monica,52.79,35.47
20200116,Santa Paula,17.99,111.73
20200116,Santa Rosa,4.18,61.78
20200116,Santee,0.96,50.13
20200116,Saratoga,9.11,91.47
20200116,Sausalito,48.79,118.57
20200116,Scotts Valley,17.05,85.03
20200116,Seal Beach,37.98,72.35
20200116,Seaside,56.02,50.85
20200116,Sebastopol,44.86,67.7
20200116,Selma,54.9,99.93
20200116,Shafter,44.79,31.77
20200116,Shasta Lake,25.22,57.38
20200116,Sierra Madre,46.77,30.52
20200116,Signal Hill,26.7,95.69
20200116,Simi Valley,48.64,115.12
20200116,Solana Beach,27.96,126.26
20200116,Soledad,28.61,126.75
20200116,Solvang,36.7,46.51
20200116,Sonoma,55.07,83.58
20200116,Sonora,54.9,67.39
20200116,South El Monte,42.4,51.55
20200116,South Gate,43.54,76.42
20200116,South Lake Tahoe,25.27,43.94
20200116,South Pasadena,44.53,72.81
20200116,South San Francisco,1.75,79.9
20200116,Stanton,57.7,35.29
20200116,Stockton,18.97,76.47
20200116,Suisun City,5.86,104.19
20200116,Sunnyvale,20.28,36.33
20200116,Susanville,37.69,113.12
20200116,Sutter Creek,56.71,125.4
20200116,Taft,31.06,41.84
20200116,Tehachapi,27.84,128.33
20200116,Tehama,44.19,44.59
20200116,Temecula,13.17,117.2
20200116,Temple City,24.71,34.85
20200116,Thousand Oaks,46.94,69.65
20200116,Tiburon,15.67,83.13
20200116,Torrance,42.76,129.75
20200116,Tracy,20.84,30.86
20200116,Trinidad,41.85,39.87
20200116,Truckee,28.02,86.83
20200116,Tulare,39.46,84.62
20200116,Tulelake,7.67,110.04
20200116,Turlock,2.74,49.82
20200116,Tustin,59.08,62.85
20200116,Twentynine Palms,36.71,106.78
20200116,Ukiah,5.57,51.35
20200116,Union City,56.6,125.34
20200116,Upland,3.77,34.14
20200116,Vacaville,38.02,76.94
20200116,Vallejo,38.83,83.68
20200116,Ventura,50.83,32.16
20200116,Vernon,25.79,31.52
20200116,Victorville,18.47,83.69
20200116,Villa Park,34.18,66.91
20200116,Visalia,22.99,67.64
20200116,Vista,15.41,92.48
20200116,Walnut,59.35,58.61
20200116,Walnut Creek,44.75,92.08
20200116,Wasco,55.5,41.59
20200116,Waterford,38.88,107.62
20200116,Watsonville,33.71,94.66
20200116,Weed,38.78,37.94
20200116,West Covina,45.49,55.41
20200116,West Hollywood,50.36,112.24
20200116,West Sacramento,42.58,78.41
20200116,Westlake Village,14.02,58.75
20200116,Westminster,49.45,88.97
20200116,Westmorland,12.77,91.35
20200116,Wheatland,26.16,106.03
20200116,Whittier,4.7,49.17
20200116,Wildomar,2.08,96.11
20200116,Williams,1.16,32.85
20200116,Willits,4.86,79.05
20200116,Willows,7.95,107.66
20200116,Windsor,11.39,68.53
20200116,Winters,17.75,73.66
20200116,Woodlake,12.65,82.44
20200116,Woodland,50.5,69.74
20200116,Woodside,21.8,65.26
20200116,Yorba Linda,39.71,77.62
20200116,Yountville,7.06,96.52
20200116,Yreka,29.94,59.82
20200116,Yuba City,3.94,59.62
20200116,Yucaipa,7.33,70.85
20200116,Yucca Valley,11.16,97.24
20200117,Adelanto,2.17,82.27
20200117,Agoura Hills,0.35,104.29
20200117,Alameda,46.15,119.68
20200117,Albany,31.29,55.73
20200117,Alhambra,17.9,79.2
20200117,Aliso Viejo,25.19,85.38
20200117,Alturas,34.9,99.37
20200117,Amador City,14.79,48.06
20200117,American Canyon,34.3,65.65
20200117,Anaheim,26.77,120.25
20200117,Anderson,28.4,94.26
20200117,Angels Camp,0.34,118.24
20200117,Antioch,38.82,126.85
20200117,Apple Valley,34.04,59.43
20200117,Arcadia,0.89,113.69
20200117,Arcata,11.58,125.34
20200117,Arroyo Grande,53.24,35.66
20200117,Artesia,29.17,119.51
20200117,Arvin,45.33,73.95
20200117,Atascadero,46.08,85.56
20200117,Atherton,5.63,71.43
20200117,Atwater,22.5,62.75
20200117,Auburn,48.93,62.24
20200117,Avalon,54.07,102.94
20200117,Avenal,58.91,71.35
20200117,Azusa,49.09,75.98
20200117,Bakersfield,50.3,64.52
20200117,Baldwin Park,39.53,70.18
20200117,Banning,1.84,99.22
20200117,Barstow,49.41,52.1
20200117,Beaumont,39.6,53.03
20200117,Bell,52.77,60.77
20200117,Bell Gardens,39.21,121.35
20200117,Bellflower,29.53,97.86
20200117,Belmont,3.57,47.62
20200117,Belvedere,8.91,62.12
20200117,Benicia,18.28,103.09
20200117,Berkeley,26.96,109.03
20200117,Beverly Hills,31.25,46.42
20200117,Big Bear Lake,28.35,118.57
20200117,Biggs,0.06,105.98
20200117,Bishop,43.02,33.02
20200117,Blue Lake,43.86,116.16
20200117,Blythe,42.85,105.79
20200117,Bradbury,18.13,73.14
20200117,Brawley,36.11,127.6
20200117,Brea,23.97,110.93
20200117,Brentwood,57.5,104.23
20200117,Brisbane,34.26,76.27
20200117,Buellton,51.62,87.11
20200117,Buena Park,34.28,98.82
20200117,Burbank,22.3,128.99
20200117,Burlingame,22.61,78.28
20200117,Calabasas,11.96,107.94
20200117,Calexico,23.52,99.39
20200117,California City,45.67,101.13
20200117,Calimesa,19.92,42.05
20200117,Calipatria,2.19,50.67
20200117,Calistoga,28.72,35.87
20200117,Camarillo,38.82,115.9
20200117,Campbell,13.62,52.06
20200117,Canyon Lake,24.19,112.88
20200117,Capitola,26.53,121.98
20200117,Carlsbad,27.36,43.2
20200117,CarmelbytheSea,20.75,78.12
20200117,Carpinteria,22.96,55.1
20200117,Carson,48.46,34.3
20200117,Cathedral City,30.94,84.7
20200117,Ceres,43.38,92.54
20200117,Cerritos,37.99,113.84
20200117,Chico,57.29,45.13
20200117,Chino,22.31,68.87
20200117,Chino Hills,22.9,79.03
20200117,Chowchilla,48.88,117.78
20200117,Chula Vista,2.63,105.15
20200117,Citrus Heights,9.91,109.42
20200117,Claremont,5.94,60.79
20200117,Clayton,51.17,107.08
20200117,Clearlake,59.27,76.77
20200117,Cloverdale,59.53,107.62
20200117,Clovis,40.27,95.95
20200117,Coachella,28.67,65.33
20200117,Coalinga,29.93,78.58
20200117,Colfax,29.04,77.19
20200117,Colma,52.44,85.34
20200117,Colton,7.95,120.9
20200117,Colusa,24.81,97.87
20200117,Commerce,6.14,120.76
20200117,Compton,39.01,109.32
20200117,Concord,51.59,41.88
20200117,Corcoran,46.09,32.39
20200117,Corning,13.6,78.47
20200117,Corona,24.97,104.89
20200117,Coronado,38.6,34.2
20200117,Corte Madera,12.53,85.19
20200117,Costa Mesa,45.89,103.17
20200117,Cotati,15.95,109.53
20200117,Covina,58.29,49.79
20200117,Crescent City,20.07,77.51
20200117,Cudahy,59.76,103.05
20200117,Culver City,25.48,115.65
20200117,Cupertino,47.34,34.87
20200117,Cypress,51.14,81.84
20200117,Daly City,31.14,94.42
20200117,Dana Point,6.59,50.45
20200117,Danville,39.6,92.69
20200117,Davis,17.99,91.52
20200117,Del Mar,33.57,72.58
20200117,Del Rey Oaks,48.55,100.57
20200117,Delano,1.31,73.3
20200117,Desert Hot Springs,37.08,95.82
20200117,Diamond Bar,24.89,113.44
20200117,Dinuba,43.26,42.65
20200117,Dixon,21.83,126.12
20200117,Dorris,3.15,89.04
20200117,Dos Palos,27.94,115.6
20200117,Downey,57.65,68.21
20200117,Duarte,30.04,78.16
20200117,Dublin,26.32,111.33
20200117,Dunsmuir,42.01,40.57
20200117,East Palo Alto,54.41,56.39
20200117,Eastvale,41.37,123.05
20200117,El Cajon,45.41,87.77
20200117,El Centro,47.36,129.99
20200117,El Cerrito,13.53,72.1
20200117,El Monte,30.96,48.45
20200117,El Segundo,35.84,74.47
20200117,Elk Grove,5.86,86.53
20200117,Emeryville,17.38,72.82
20200117,Encinitas,20.76,80.22
20200117,Escalon,34.12,79.9
20200117,Escondido,51.61,34.1
20200117,Etna,43.71,69.29
20200117,Eureka,2.94,38.84
20200117,Exeter,38.42,57.37
20200117,Fairfax,14.78,33.17
20200117,Fairfield,52.62,33.66
20200117,Farmersville,57.37,105.07
20200117,Ferndale,39.98,53.89
20200117,Fillmore,32.95,91.92
20200117,Firebaugh,10.97,120.13
20200117,Folsom,23.15,42.53
20200117,Fontana,47.95,99.31
20200117,Fort Bragg,42.98,115.36
20200117,Fort Jones,43.94,45.73
20200117,Fortuna,12.19,90.51
20200117,Foster City,55.83,95.76
20200117,Fountain Valley,40.99,42.05
20200117,Fowler,8.76,63.65
20200117,Fremont,48.74,83.65
20200117,Fresno,16.06,128.66
20200117,Fullerton,22.04,95.45
20200117,Galt,16.96,49.89
20200117,Garden Grove,19.02,46.52
20200117,Gardena,20.72,72.93
20200117,Gilroy,41.23,31.83
20200117,Glendale,25.78,64.94
20200117,Glendora,26.2,40.8
20200117,Goleta,57.32,58.04
20200117,Gonzales,20.46,56.8
20200117,Grand Terrace,27.81,114.93
20200117,Grass Valley,40.07,116.23
20200117,Greenfield,4.17,81.66
20200117,Gridley,38.24,96.72
20200117,Grover Beach,7.36,31.55
20200117,Guadalupe,27.83,126.41
20200117,Gustine,4.32,111.3
20200117,Half Moon Bay,0.24,56.27
20200117,Hanford,3.75,63.83
20200117,Hawaiian Gardens,45.91,97.01
20200117,Hawthorne,9.67,71.55
20200117,Hayward,50.21,90.47
20200117,Healdsburg,7.26,113.63
20200117,Hemet,6.68,56.47
20200117,Hercules,17.41,92.96
20200117,Hermosa Beach,1.04,123.18
20200117,Hesperia,45.28,30.16
20200117,Hidden Hills,26.34,127.2
20200117,Highland,43.97,82.64
20200117,Hillsborough,51.15,112.26
20200117,Hollister,13.44,36.85
20200117,Holtville,4.43,62.32
20200117,Hughson,7.95,47.33
20200117,Huntington Beach,52.91,62.25
20200117,Huntington Park,24.42,103.47
20200117,Huron,1.11,126.74
20200117,Imperial,42.25,58.38
20200117,Imperial Beach,20.21,107.75
20200117,Indian Wells,56.09,78.22
20200117,Indio,2.92,48.05
20200117,City of Industry,57.74,65.2
20200117,Inglewood,37.6,30.82
20200117,Ione,23.44,41.98
20200117,Irvine,11.98,102.97
20200117,Irwindale,48.87,62.21
20200117,Isleton,4.3,97.43
20200117,Jackson,12.98,122.62
20200117,Jurupa Valley,46.66,120.92
20200117,Kerman,29.08,56.47
20200117,King City,24.83,125.21
20200117,Kingsburg,33.64,70.52
20200117,La Ca�ada Flintridge,13.34,124.24
20200117,La Habra,6.15,39.71
20200117,La Habra Heights,58.73,31.07
20200117,La Mesa,18.41,127.5
20200117,La Mirada,45.23,91.9
20200117,La Palma,46.43,120.73
20200117,La Puente,15.84,61.1
20200117,La Quinta,17.04,122.98
20200117,La Verne,52.26,97.9
20200117,Lafayette,28.92,127.77
20200117,Laguna Beach,38.62,77.75
20200117,Laguna Hills,3.1,110.2
20200117,Laguna Niguel,24.43,81.33
20200117,Laguna Woods,30.8,42.2
20200117,Lake Elsinore,52.4,125.9
20200117,Lake Forest,3.04,119.65
20200117,Lakeport,53.12,112.26
20200117,Lakewood,58.15,49.88
20200117,Lancaster,40.6,74.95
20200117,Larkspur,47.49,39.27
20200117,Lathrop,10.74,48.39
20200117,Lawndale,22.0,100.01
20200117,Lemon Grove,24.27,91.73
20200117,Lemoore,57.8,71.24
20200117,Lincoln,35.71,33.59
20200117,Lindsay,39.1,56.88
20200117,Live Oak,41.27,100.24
20200117,Livermore,49.44,55.23
20200117,Livingston,13.05,123.56
20200117,Lodi,8.76,124.66
20200117,Loma Linda,53.16,124.36
20200117,Lomita,56.4,68.46
20200117,Lompoc,59.58,78.03
20200117,Long Beach,4.04,118.96
20200117,Loomis,2.93,42.66
20200117,Los Alamitos,37.89,64.54
20200117,Los Altos,29.52,31.64
20200117,Los Altos Hills,12.63,105.28
20200117,Los Angeles,32.09,91.22
20200117,Los Banos,22.41,61.11
20200117,Los Gatos,5.97,126.22
20200117,Loyalton,16.07,89.69
20200117,Lynwood,56.32,68.62
20200117,Madera,4.55,70.18
20200117,Malibu,35.31,83.38
20200117,Mammoth Lakes,35.6,92.29
20200117,Manhattan Beach,40.76,78.81
20200117,Manteca,33.45,37.36
20200117,Maricopa,5.67,101.13
20200117,Marina,4.26,37.82
20200117,Martinez,48.59,54.41
20200117,Marysville,41.96,128.81
20200117,Maywood,52.99,91.1
20200117,McFarland,18.49,37.36
20200117,Mendota,17.22,43.19
20200117,Menifee,45.98,58.62
20200117,Menlo Park,43.71,41.73
20200117,Merced,19.61,120.26
20200117,Mill Valley,25.23,110.29
20200117,Millbrae,44.53,76.72
20200117,Milpitas,46.34,72.24
20200117,Mission Viejo,53.59,69.0
20200117,Modesto,0.23,39.51
20200117,Monrovia,11.96,94.46
20200117,Montague,57.71,46.95
20200117,Montclair,38.53,52.33
20200117,Monte Sereno,14.3,91.18
20200117,Montebello,39.01,123.43
20200117,Monterey,26.8,111.13
20200117,Monterey Park,48.1,91.1
20200117,Moorpark,8.58,83.32
20200117,Moraga,47.23,60.19
20200117,Moreno Valley,17.16,53.52
20200117,Morgan Hill,13.49,107.03
20200117,Morro Bay,30.36,104.27
20200117,Mount Shasta,44.16,30.1
20200117,Mountain View,40.28,77.6
20200117,Murrieta,42.24,55.99
20200117,Napa,27.83,51.81
20200117,National City,18.32,82.32
20200117,Needles,5.81,112.05
20200117,Nevada City,9.38,112.51
20200117,Newark,38.31,43.51
20200117,Newman,12.26,116.94
20200117,Newport Beach,41.86,84.11
20200117,Norco,27.03,117.95
20200117,Norwalk,39.22,71.64
20200117,Novato,16.59,34.89
20200117,Oakdale,49.06,52.19
20200117,Oakland,19.22,85.88
20200117,Oakley,23.38,82.92
20200117,Oceanside,47.86,116.3
20200117,Ojai,29.84,101.32
20200117,Ontario,3.12,98.42
20200117,Orange,39.44,91.81
20200117,Orange Cove,56.35,44.81
20200117,Orinda,21.76,72.87
20200117,Orland,52.11,53.74
20200117,Oroville,47.35,58.44
20200117,Oxnard,13.92,100.72
20200117,Pacific Grove,6.83,128.42
20200117,Pacifica,27.97,90.7
20200117,Palm Desert,18.78,68.5
20200117,Palm Springs,59.77,114.15
20200117,Palmdale,44.39,56.27
20200117,Palo Alto,3.79,102.05
20200117,Palos Verdes Estates,17.13,94.19
20200117,Paradise,31.87,72.34
20200117,Paramount,15.28,36.37
20200117,Parlier,23.54,37.43
20200117,Pasadena,58.29,74.34
20200117,Paso Robles,44.23,77.83
20200117,Patterson,5.02,81.31
20200117,Perris,33.51,35.96
20200117,Petaluma,43.88,49.88
20200117,Pico Rivera,3.56,108.91
20200117,Piedmont,18.38,59.46
20200117,Pinole,52.22,36.18
20200117,Pismo Beach,46.38,55.86
20200117,Pittsburg,4.24,78.48
20200117,Placentia,28.03,124.12
20200117,Placerville,56.5,76.9
20200117,Pleasant Hill,46.52,102.12
20200117,Pleasanton,32.45,59.19
20200117,Plymouth,25.63,83.31
20200117,Point Arena,28.37,36.12
20200117,Pomona,33.06,107.98
20200117,Port Hueneme,47.75,94.38
20200117,Porterville,44.03,33.56
20200117,Portola,1.13,80.65
20200117,Portola Valley,14.8,118.54
20200117,Poway,2.47,61.8
20200117,Rancho Cordova,52.81,33.56
20200117,Rancho Cucamonga,4.3,103.64
20200117,Rancho Mirage,28.37,33.98
20200117,Rancho Palos Verdes,35.23,78.57
20200117,Rancho Santa Margarita,0.21,45.08
20200117,Red Bluff,6.64,129.26
20200117,Redding,30.7,52.69
20200117,Redlands,19.09,104.42
20200117,Redondo Beach,35.4,77.68
20200117,Redwood City,31.61,73.73
20200117,Reedley,57.03,80.47
20200117,Rialto,36.7,80.37
20200117,Richmond,25.85,69.76
20200117,Ridgecrest,20.54,58.76
20200117,Rio Dell,55.69,93.4
20200117,Rio Vista,30.12,105.67
20200117,Ripon,42.52,45.21
20200117,Riverbank,46.38,58.05
20200117,Riverside,5.22,106.24
20200117,Rocklin,17.53,118.86
20200117,Rohnert Park,33.74,94.04
20200117,Rolling Hills,40.02,124.22
20200117,Rolling Hills Estates,4.97,65.21
20200117,Rosemead,48.69,68.79
20200117,Roseville,10.8,103.05
20200117,Ross,30.85,51.89
20200117,Sacramento,24.86,119.17
20200117,St. Helena,52.67,129.72
20200117,Salinas,42.52,93.19
20200117,San Anselmo,4.55,83.02
20200117,San Bernardino,11.85,72.2
20200117,San Bruno,29.57,113.74
20200117,San Carlos,26.29,114.07
20200117,San Clemente,42.15,108.33
20200117,San Diego,34.7,95.7
20200117,San Dimas,5.09,57.07
20200117,San Fernando,42.55,49.87
20200117,San Francisco,35.63,117.02
20200117,San Gabriel,39.25,65.51
20200117,San Jacinto,1.27,64.61
20200117,San Joaquin,54.57,56.5
20200117,San Jose,16.53,40.39
20200117,San Juan Bautista,53.19,31.68
20200117,San Juan Capistrano,13.62,109.67
20200117,San Leandro,20.71,81.56
20200117,San Luis Obispo,47.51,87.07
20200117,San Marcos,23.96,76.41
20200117,San Marino,4.17,69.32
20200117,San Mateo,33.79,101.34
20200117,San Pablo,35.65,61.63
20200117,San Rafael,57.68,95.48
20200117,San Ramon,17.63,122.93
20200117,Sand City,56.13,70.93
20200117,Sanger,22.81,88.92
20200117,Santa Ana,11.58,90.27
20200117,Santa Barbara,39.58,111.59
20200117,Santa Clara,35.21,69.33
20200117,Santa Clarita,35.89,81.24
20200117,Santa Cruz,9.29,30.35
20200117,Santa Fe Springs,59.77,72.96
20200117,Santa Maria,24.08,48.19
20200117,Santa Monica,14.47,67.04
20200117,Santa Paula,2.79,46.65
20200117,Santa Rosa,54.02,59.42
20200117,Santee,32.13,41.43
20200117,Saratoga,43.2,85.77
20200117,Sausalito,6.05,63.17
20200117,Scotts Valley,5.05,42.77
20200117,Seal Beach,19.78,83.42
20200117,Seaside,27.65,30.41
20200117,Sebastopol,39.58,119.67
20200117,Selma,25.1,99.44
20200117,Shafter,24.65,112.42
20200117,Shasta Lake,59.69,30.57
20200117,Sierra Madre,38.18,62.57
20200117,Signal Hill,23.19,112.98
20200117,Simi Valley,55.14,113.78
20200117,Solana Beach,40.44,105.23
20200117,Soledad,18.07,57.96
20200117,Solvang,51.49,82.27
20200117,Sonoma,6.1,81.56
20200117,Sonora,20.74,97.41
20200117,South El Monte,35.98,114.69
20200117,South Gate,20.94,72.16
20200117,South Lake Tahoe,46.09,55.91
20200117,South Pasadena,29.49,90.8
20200117,South San Francisco,35.38,97.33
20200117,Stanton,28.33,111.51
20200117,Stockton,36.01,116.29
20200117,Suisun City,57.29,87.49
20200117,Sunnyvale,51.76,71.79
20200117,Susanville,19.61,84.98
20200117,Sutter Creek,35.53,65.49
20200117,Taft,12.02,68.12
20200117,Tehachapi,23.63,118.75
20200117,Tehama,27.93,61.89
20200117,Temecula,11.2,109.39
20200117,Temple City,11.86,30.65
20200117,Thousand Oaks,57.06,39.28
20200117,Tiburon,52.16,69.65
20200117,Torrance,19.52,38.63
20200117,Tracy,33.34,41.48
20200117,Trinidad,18.99,64.73
20200117,Truckee,39.38,92.45
20200117,Tulare,14.94,50.67
20200117,Tulelake,19.48,56.13
20200117,Turlock,27.8,103.1
20200117,Tustin,39.17,73.66
20200117,Twentynine Palms,42.07,64.34
20200117,Ukiah,15.81,124.69
20200117,Union City,50.46,43.54
20200117,Upland,47.53,33.68
20200117,Vacaville,18.94,75.14
20200117,Vallejo,26.5,34.22
20200117,Ventura,42.2,104.65
20200117,Vernon,1.05,126.46
20200117,Victorville,30.45,73.71
20200117,Villa Park,28.6,84.29
20200117,Visalia,40.61,84.46
20200117,Vista,0.67,73.87
20200117,Walnut,55.26,115.53
20200117,Walnut Creek,24.42,46.02
20200117,Wasco,50.41,65.8
20200117,Waterford,47.34,106.24
20200117,Watsonville,8.84,128.06
20200117,Weed,52.57,102.94
